station_origin,station_destination,flows,population,jobs,distance
Aldgate,Royal Oak,3,2886,856,9429.394778429116
Aldgate,Ruislip,1,2886,257,28156.099155752723
Aldgate,Ruislip Gardens,0,2886,167,26929.866492533172
Aldgate,Ruislip Manor,1,2886,408,27477.213175514862
Aldgate,Russell Square,7,2886,5172,4653.511305782941
Aldgate,Seven Sisters,2,2886,10191,10188.508949728579
Aldgate,Shepherd's Bush,2,2886,9890,11182.70537517951
Aldgate,Shepherd's Bush Market,3,2886,416,12944.444517429354
Aldgate,Sloane Square,6,2886,8229,7334.0456600501275
Aldgate,Snaresbrook,0,2886,512,12767.52990668702
Aldgate,South Ealing,0,2886,670,19071.99103035717
Aldgate,South Harrow,0,2886,387,26337.176451528918
Aldgate,South Kensington,10,2886,15325,8507.26803165043
Aldgate,South Kenton,0,2886,261,20296.09826991902
Aldgate,South Ruislip,0,2886,289,26043.980766376797
Aldgate,South Wimbledon,0,2886,1361,15127.157130400397
Aldgate,South Woodford,0,2886,766,14083.350642755035
Aldgate,Southfields,0,2886,1351,16065.12815911711
Aldgate,Southgate,1,2886,874,17479.25551810165
Aldgate,Southwark,0,2886,10326,3421.994696626529
Aldgate,St. James's Park,15,2886,13339,5390.981050502558
Aldgate,St. John's Wood,1,2886,3982,8807.556714334223
Aldgate,St. Paul's,4,2886,13446,2286.4420812600797
Aldgate,Stamford Brook,0,2886,784,14116.745348646853
Aldgate,Stanmore,4,2886,983,24745.381408071844
Aldgate,Stepney Green,0,2886,1879,3479.9190338357917
Aldgate,Stockwell,0,2886,1623,6698.130242955162
Aldgate,Stonebridge Park,0,2886,729,16294.098190382865
Aldgate,Stratford,6,2886,55954,7314.192802963252
Aldgate,Sudbury Hill,0,2886,277,25194.55365719562
Aldgate,Sudbury Town,0,2886,218,23577.497041901224
Aldgate,Swiss Cottage,2,2886,2598,9777.497007139238
Aldgate,Temple,8,2886,6780,3426.713758150029
Aldgate,Tooting Bec,0,2886,1239,11693.307868275377
Aldgate,Tooting Broadway,1,2886,4506,12768.269310618653
Aldgate,Tottenham Court Road,14,2886,19126,4744.138648129357
Aldgate,Tottenham Hale,0,2886,3239,11342.048117608769
Aldgate,Totteridge & Whetstone,0,2886,287,18825.588516380238
Aldgate,Tower Hill,4,2886,8286,597.1867971240721
Aldgate,Tufnell Park,0,2886,557,8461.903412993655
Aldgate,Turnham Green,0,2886,1515,14721.509592971464
Aldgate,Turnpike Lane,2,2886,992,11709.600901305397
Aldgate,Upton Park,0,2886,1642,9606.053166028638
Aldgate,Uxbridge,29,2886,4316,33210.5864606745
Aldgate,Vauxhall,3,2886,16242,8204.98595246458
Aldgate,Victoria,5,2886,33251,6168.286646821155
Aldgate,Walthamstow Central,0,2886,5271,11104.243135193421
Aldgate,Wanstead,0,2886,419,12776.829840577126
Aldgate,Warren Street,0,2886,17309,5591.939153780702
Aldgate,Warwick Avenue,2,2886,1174,9424.724205539815
Aldgate,Waterloo,3,2886,23466,3979.871684235345
Aldgate,Watford,2,2886,961,36351.66851388498
Aldgate,Wembley Central,0,2886,1327,18012.19665735176
Aldgate,Wembley Park,40,2886,5759,17469.637796216743
Aldgate,West Acton,0,2886,488,17432.405075408053
Aldgate,West Brompton,0,2886,5859,10736.111916702808
Aldgate,West Finchley,0,2886,91,16402.01247273646
Aldgate,West Ham,0,2886,5487,7355.139029038977
Aldgate,West Hampstead,9,2886,5856,10958.998393437521
Aldgate,West Harrow,2,2886,122,23167.50730898048
Aldgate,West Kensington,0,2886,1345,11112.788019244617
Aldgate,West Ruislip,0,2886,194,29054.259689019502
Aldgate,Westbourne Park,6,2886,1347,10398.79902447233
Aldgate,Westminster,14,2886,15466,4830.2317105958655
Aldgate,White City,2,2886,5966,12483.206468438873
Aldgate,Whitechapel,2,2886,17633,2399.7548503408007
Aldgate,Willesden Green,5,2886,830,13159.677930541764
Aldgate,Willesden Junction,1,2886,4165,13654.916222082411
Aldgate,Wimbledon,0,2886,6295,19080.69019368914
Aldgate,Wood Green,4,2886,2146,12640.42652670749
Aldgate,Wood Lane,8,2886,1578,12418.181562184884
Aldgate,Woodford,0,2886,706,15795.305558765322
Aldgate,Woodside Park,0,2886,745,17348.486819632133
Aldgate East,Acton Town,2,3172,2202,17186.09900361016
Aldgate East,Aldgate,0,3172,7782,1436.4207815351233
Aldgate East,Alperton,0,3172,741,22159.186947145958
Aldgate East,Amersham,0,3172,256,45477.50736285999
Aldgate East,Angel,20,3172,8103,3774.127894357913
Aldgate East,Archway,4,3172,2193,9699.221409550502
Aldgate East,Arnos Grove,0,3172,748,15743.88881615868
Aldgate East,Arsenal,0,3172,315,7742.85710707847
Aldgate East,Baker Street,45,3172,14973,6912.408506076019
Aldgate East,Balham,2,3172,3814,10960.189633951757
Aldgate East,Bank and Monument,95,3172,78549,1678.9644276652132
Aldgate East,Barbican,45,3172,9134,2107.241781515218
Aldgate East,Barking,15,3172,7004,11892.17313810814
Aldgate East,Barkingside,0,3172,262,17466.849919601707
Aldgate East,Barons Court,7,3172,2956,11915.567977589066
Aldgate East,Bayswater,0,3172,615,10563.38791931173
Aldgate East,Becontree,0,3172,456,15186.625523805249
Aldgate East,Belsize Park,2,3172,2255,8694.99673323239
Aldgate East,Bermondsey,0,3172,3172,4653.519337233853
Aldgate East,Bethnal Green,0,3172,4660,3374.157968623845
Aldgate East,Blackfriars,165,3172,10849,2916.720146033173
Aldgate East,Blackhorse Road,1,3172,2955,12907.088763565938
Aldgate East,Bond Street,39,3172,20967,6414.828706341014
Aldgate East,Borough,7,3172,3254,3080.2866660731825
Aldgate East,Boston Manor,2,3172,892,20697.835653565016
Aldgate East,Bounds Green,0,3172,778,14389.64632578244
Aldgate East,Bow Road,16,3172,1193,3697.7027954672976
Aldgate East,Brent Cross,0,3172,450,13773.814847824018
Aldgate East,Brixton,5,3172,5084,8526.914971544009
Aldgate East,Bromley-by-Bow,18,3172,1613,4706.472704829264
Aldgate East,Buckhurst Hill,0,3172,228,16692.4941233519
Aldgate East,Burnt Oak,1,3172,649,18366.357618973834
Aldgate East,Caledonian Road,3,3172,1803,6460.850528215704
Aldgate East,Camden Town,16,3172,6348,6663.118646738904
Aldgate East,Canada Water,0,3172,20443,3802.266971912511
Aldgate East,Canary Wharf,3,3172,58772,5127.998898693861
Aldgate East,Canning Town,5,3172,15428,7175.796381636077
Aldgate East,Cannon Street,85,3172,4698,2008.2771437591275
Aldgate East,Canons Park,0,3172,526,23569.4938164965
Aldgate East,Chalk Farm,4,3172,1329,7656.895793744803
Aldgate East,Chancery Lane,9,3172,15391,3623.6404654789885
Aldgate East,Charing Cross,1,3172,7016,4803.6857684568995
Aldgate East,Chigwell,0,3172,148,17939.97427579626
Aldgate East,Chiswick Park,4,3172,1517,15913.929761282134
Aldgate East,Clapham Common,3,3172,2020,8535.23680039837
Aldgate East,Clapham North,2,3172,1238,7892.479309019683
Aldgate East,Clapham South,1,3172,1513,9787.555033134286
Aldgate East,Cockfosters,0,3172,262,20932.660603290475
Aldgate East,Colindale,2,3172,2081,17059.935569280187
Aldgate East,Colliers Wood,0,3172,865,14290.736181692295
Aldgate East,Covent Garden,3,3172,4355,4822.064749178006
Aldgate East,Dagenham East,2,3172,649,17894.05408992165
Aldgate East,Dagenham Heathway,2,3172,1108,16614.82630087218
Aldgate East,Debden,2,3172,865,20580.08561639377
Aldgate East,Dollis Hill,1,3172,847,14649.56919700578
Aldgate East,Ealing Broadway,3,3172,4846,19291.354429514526
Aldgate East,Ealing Common,0,3172,915,18212.72183274791
Aldgate East,Earl's Court,21,3172,6613,10410.769912226646
Aldgate East,East Acton,1,3172,1505,14682.438171610405
Aldgate East,East Finchley,0,3172,1253,13038.446863973062
Aldgate East,East Ham,14,3172,2062,9469.878211074605
Aldgate East,East Putney,9,3172,1877,14676.287251413452
Aldgate East,Eastcote,0,3172,364,26594.756007980286
Aldgate East,Edgware,0,3172,772,19884.48729783754
Aldgate East,Edgware Road,20,3172,6868,7947.248873539616
Aldgate East,Elephant & Castle,18,3172,6427,3901.426818276337
Aldgate East,Elm Park,0,3172,269,20189.842446304723
Aldgate East,Embankment,131,3172,10220,4463.354947997748
Aldgate East,Epping,0,3172,498,26527.680461938748
Aldgate East,Euston,13,3172,16800,5289.519836565643
Aldgate East,Euston Square,105,3172,8093,5465.62884251019
Aldgate East,Fairlop,0,3172,182,18635.57975561369
Aldgate East,Farringdon,140,3172,25592,2568.151725256798
Aldgate East,Finchley Central,4,3172,1921,15409.003409249266
Aldgate East,Finchley Road,1,3172,3417,10447.04575339059
Aldgate East,Finsbury Park,2,3172,6769,8515.609800306558
Aldgate East,Fulham Broadway,9,3172,4200,11920.920980398378
Aldgate East,Gants Hill,0,3172,601,13978.538377043109
Aldgate East,Gloucester Road,20,3172,5194,9500.648698377405
Aldgate East,Golders Green,1,3172,1871,12258.725744504925
Aldgate East,Goldhawk Road,4,3172,370,13627.51582458714
Aldgate East,Goodge Street,13,3172,6457,5630.658205412807
Aldgate East,Grange Hill,0,3172,76,19286.88700641756
Aldgate East,Great Portland Street,30,3172,6936,6085.589060769683
Aldgate East,Green Park,46,3172,26754,6153.120295009799
Aldgate East,Greenford,0,3172,1157,22143.571172606138
Aldgate East,Gunnersbury,14,3172,4775,16510.874778175217
Aldgate East,Hainault,0,3172,356,19514.263321757113
Aldgate East,Hammersmith,37,3172,18250,12809.400063509667
Aldgate East,Hampstead,2,3172,2010,9872.999837324096
Aldgate East,Hanger Lane,1,3172,1493,18317.25083662007
Aldgate East,Harlesden,2,3172,1668,15042.931298386255
Aldgate East,Harrow & Wealdstone,0,3172,1335,23707.521381754475
Aldgate East,Harrow-on-the-Hill,0,3172,3019,22169.420503297013
Aldgate East,Hatton Cross,3,3172,1219,29254.386353934027
Aldgate East,Heathrow Terminal 4,1,3172,693,31130.719047574017
Aldgate East,Heathrow Terminal 5,4,3172,975,34122.41577536179
Aldgate East,Heathrow Terminals 2 & 3,9,3172,2406,31667.137299725066
Aldgate East,Hendon Central,4,3172,1878,14907.42219029754
Aldgate East,High Barnet,0,3172,953,21662.000902196174
Aldgate East,High Street Kensington,10,3172,5427,10505.767484601496
Aldgate East,Highbury & Islington,0,3172,25385,7008.003172469468
Aldgate East,Highgate,1,3172,856,11289.426205763772
Aldgate East,Hillingdon,0,3172,318,31309.973217972853
Aldgate East,Holborn,50,3172,22346,4189.124177855746
Aldgate East,Holland Park,1,3172,2063,10513.073141181589
Aldgate East,Holloway Road,3,3172,1696,7076.14797119334
Aldgate East,Hornchurch,1,3172,451,21734.16965799377
Aldgate East,Hounslow Central,0,3172,708,24971.82900069044
Aldgate East,Hounslow East,1,3172,843,24226.144617269496
Aldgate East,Hounslow West,1,3172,401,26450.912692686838
Aldgate East,Hyde Park Corner,2,3172,2410,6933.009595276705
Aldgate East,Kennington,2,3172,1161,4740.995207501223
Aldgate East,Kensal Green,0,3172,472,12546.449219381862
Aldgate East,Kensington,0,3172,2252,11957.461088202599
Aldgate East,Kentish Town,2,3172,3404,7941.084289507218
Aldgate East,Kew Gardens,1,3172,792,18291.155697125898
Aldgate East,Kilburn,1,3172,1953,12218.401885374717
Aldgate East,Kilburn Park,1,3172,823,11307.900183090076
Aldgate East,King's Cross St. Pancras,111,3172,33330,4426.150162814479
Aldgate East,Kingsbury,0,3172,1018,20630.191238937718
Aldgate East,Knightsbridge,12,3172,6821,7516.9631835768305
Aldgate East,Ladbroke Grove,5,3172,2131,11448.520836575553
Aldgate East,Lambeth North,4,3172,1319,4795.607927698005
Aldgate East,Lancaster Gate,2,3172,1820,8316.867125870234
Aldgate East,Latimer Road,3,3172,1109,12108.101371415092
Aldgate East,Leicester Square,17,3172,8847,5187.59604825962
Aldgate East,Leyton,3,3172,1447,8009.114947352175
Aldgate East,Leytonstone,9,3172,1844,9672.95850764358
Aldgate East,Liverpool Street,47,3172,61122,965.8659667178712
Aldgate East,London Bridge,25,3172,29930,2565.692798810785
Aldgate East,Loughton,0,3172,655,18527.968526478668
Aldgate East,Maida Vale,1,3172,949,10456.118660161768
Aldgate East,Manor House,0,3172,1311,9631.723427526962
Aldgate East,Mansion House,80,3172,7815,2256.4558499100426
Aldgate East,Marble Arch,7,3172,6145,7098.264941109903
Aldgate East,Marylebone,7,3172,4250,7450.706831870095
Aldgate East,Mile End,22,3172,3759,3072.7706295713424
Aldgate East,Mill Hill East,0,3172,681,16931.205851799343
Aldgate East,Moorgate,65,3172,24574,1399.953415320315
Aldgate East,Morden,2,3172,1447,16902.450628245282
Aldgate East,Mornington Crescent,2,3172,2927,6072.9084339236915
Aldgate East,Neasden,0,3172,732,15435.152210760469
Aldgate East,Newbury Park,0,3172,559,16336.295497945557
Aldgate East,North Acton,3,3172,3168,15862.957487952668
Aldgate East,North Ealing,0,3172,332,19137.130286884716
Aldgate East,North Greenwich,6,3172,6276,6957.782189723708
Aldgate East,North Harrow,0,3172,190,24149.049225778923
Aldgate East,North Wembley,1,3172,365,19604.134984502536
Aldgate East,Northfields,0,3172,864,19766.98350832102
Aldgate East,Northolt,0,3172,663,23962.037432953304
Aldgate East,Northwick Park,0,3172,1713,20866.288645872286
Aldgate East,Northwood,0,3172,1018,29412.12211307922
Aldgate East,Northwood Hills,0,3172,488,27825.453228366
Aldgate East,Notting Hill Gate,0,3172,5490,9813.339678211963
Aldgate East,Oakwood,0,3172,423,19588.682256889027
Aldgate East,Old Street,7,3172,15897,2253.4731340680673
Aldgate East,Osterley,1,3172,521,23258.649944826313
Aldgate East,Oval,7,3172,2544,5656.152891841086
Aldgate East,Oxford Circus,50,3172,44368,5860.488141049964
Aldgate East,Paddington,67,3172,20198,8735.880150385672
Aldgate East,Park Royal,3,3172,1552,20236.78873751421
Aldgate East,Parsons Green,7,3172,2711,12623.259311826461
Aldgate East,Perivale,0,3172,532,20547.136051421963
Aldgate East,Piccadilly Circus,61,3172,13641,5375.494208204688
Aldgate East,Pimlico,4,3172,5585,7810.21198501152
Aldgate East,Pinner,0,3172,292,25666.80463666978
Aldgate East,Plaistow,9,3172,1049,6848.553741061654
Aldgate East,Preston Road,0,3172,411,19133.154846650374
Aldgate East,Putney Bridge,12,3172,2494,13617.721661143001
Aldgate East,Queen's Park,1,3172,2167,11161.823558312315
Aldgate East,Queensbury,0,3172,439,21876.186473300724
Aldgate East,Queensway,3,3172,1882,9175.016747332016
Aldgate East,Ravenscourt Park,5,3172,1895,13649.502981763975
Aldgate East,Rayners Lane,0,3172,426,24775.40163006257
Aldgate East,Redbridge,0,3172,198,12520.794615416105
Aldgate East,Regent's Park,0,3172,3364,6838.538769075755
Aldgate East,Richmond,16,3172,5397,20459.31896120567
Aldgate East,Roding Valley,0,3172,84,15751.31491005591
Aldgate East,Royal Oak,3,3172,856,9673.17666309944
Aldgate East,Ruislip,0,3172,257,28399.88104042305
Aldgate East,Ruislip Manor,0,3172,408,27720.99506018519
Aldgate East,Russell Square,5,3172,5172,4895.55849306992
Aldgate East,Seven Sisters,1,3172,10191,10432.290834398904
Aldgate East,Shepherd's Bush,2,3172,9890,11424.752562466489
Aldgate East,Shepherd's Bush Market,3,3172,416,13188.22640209968
Aldgate East,Sloane Square,58,3172,8229,7576.092847337107
Aldgate East,Snaresbrook,2,3172,512,11331.109125151897
Aldgate East,South Ealing,2,3172,670,19314.03821764415
Aldgate East,South Harrow,0,3172,387,26580.958336199245
Aldgate East,South Kensington,79,3172,15325,8749.31521893741
Aldgate East,South Ruislip,0,3172,289,26286.027953663775
Aldgate East,South Wimbledon,2,3172,1361,15369.204317687376
Aldgate East,South Woodford,3,3172,766,12646.929861219913
Aldgate East,Southfields,3,3172,1351,16307.175346404088
Aldgate East,Southgate,0,3172,874,17723.037402771974
Aldgate East,Southwark,1,3172,10326,3664.041883913508
Aldgate East,St. James's Park,117,3172,13339,5633.028237789537
Aldgate East,St. John's Wood,2,3172,3982,9051.338599004548
Aldgate East,St. Paul's,4,3172,13446,2528.4892685470586
Aldgate East,Stamford Brook,5,3172,784,14358.792535933831
Aldgate East,Stanmore,0,3172,983,24989.16329274217
Aldgate East,Stepney Green,38,3172,1879,2043.4982523006681
Aldgate East,Stockwell,4,3172,1623,6940.177430242141
Aldgate East,Stonebridge Park,0,3172,729,16537.880075053192
Aldgate East,Stratford,82,3172,55954,5877.772021428129
Aldgate East,Sudbury Hill,0,3172,277,25436.6008444826
Aldgate East,Sudbury Town,0,3172,218,23819.544229188203
Aldgate East,Swiss Cottage,1,3172,2598,10021.278891809563
Aldgate East,Temple,195,3172,6780,3668.7609454370076
Aldgate East,Theydon Bois,0,3172,98,23902.19677442577
Aldgate East,Tooting Bec,2,3172,1239,11935.355055562355
Aldgate East,Tooting Broadway,8,3172,4506,13010.316497905631
Aldgate East,Tottenham Court Road,45,3172,19126,4986.185835416335
Aldgate East,Tottenham Hale,0,3172,3239,11585.830002279094
Aldgate East,Totteridge & Whetstone,0,3172,287,19069.37040105056
Aldgate East,Tower Hill,25,3172,8286,839.2339844110513
Aldgate East,Tufnell Park,0,3172,557,8705.68529766398
Aldgate East,Turnham Green,6,3172,1515,14963.556780258443
Aldgate East,Turnpike Lane,0,3172,992,11953.382785975722
Aldgate East,Upminster,0,3172,1132,24271.881771992845
Aldgate East,Upminster Bridge,0,3172,568,22961.09913821142
Aldgate East,Upney,1,3172,485,13259.46861965753
Aldgate East,Upton Park,12,3172,1642,8169.632384493514
Aldgate East,Uxbridge,0,3172,4316,33454.36834534483
Aldgate East,Vauxhall,19,3172,16242,8447.033139751558
Aldgate East,Victoria,31,3172,33251,6410.333834108134
Aldgate East,Walthamstow Central,0,3172,5271,11348.025019863746
Aldgate East,Wanstead,0,3172,419,11340.409059042004
Aldgate East,Warren Street,3,3172,17309,5835.721038451027
Aldgate East,Warwick Avenue,1,3172,1174,9668.50609021014
Aldgate East,Waterloo,49,3172,23466,4221.9188715223245
Aldgate East,Watford,0,3172,961,36595.4503985553
Aldgate East,Wembley Central,0,3172,1327,18255.978542022087
Aldgate East,Wembley Park,1,3172,5759,17713.41968088707
Aldgate East,West Acton,0,3172,488,17674.45226269503
Aldgate East,West Brompton,11,3172,5859,10978.159103989787
Aldgate East,West Finchley,0,3172,91,16645.794357406783
Aldgate East,West Ham,13,3172,5487,5918.718247503854
Aldgate East,West Hampstead,4,3172,5856,11202.780278107848
Aldgate East,West Kensington,16,3172,1345,11354.835206531596
Aldgate East,West Ruislip,0,3172,194,29296.30687630648
Aldgate East,Westbourne Park,5,3172,1347,10642.580909142656
Aldgate East,Westminster,100,3172,15466,5072.278897882845
Aldgate East,White City,4,3172,5966,12725.253655725852
Aldgate East,Whitechapel,81,3172,17633,963.3340688056771
Aldgate East,Willesden Green,0,3172,830,13403.45981521209
Aldgate East,Willesden Junction,0,3172,4165,13898.698106752738
Aldgate East,Wimbledon,24,3172,6295,19322.73738097612
Aldgate East,Wimbledon Park,0,3172,596,17666.82511638674
Aldgate East,Wood Green,0,3172,2146,12884.208411377815
Aldgate East,Wood Lane,12,3172,1578,12661.96344685521
Aldgate East,Woodford,1,3172,706,14358.8847772302
Aldgate East,Woodside Park,1,3172,745,17592.268704302456
All Saints,Bank and Monument,93,740,78549,5917.717591212002
All Saints,Beckton,1,740,442,9302.66481153553
All Saints,Bow Church,74,740,925,1997.2580361902312
All Saints,Canary Wharf,67,740,58772,1340.0887328117453
All Saints,Canning Town,9,740,15428,3021.466204876303
All Saints,Crossharbour,4,740,1208,2940.050073095421
All Saints,Custom House,0,740,845,4617.398667440368
All Saints,Cutty Sark,13,740,1748,4757.473422096542
All Saints,Cyprus,1,740,850,7324.642655083935
All Saints,Deptford Bridge,10,740,840,6175.97976518305
All Saints,Devons Road,27,740,611,1358.77279072401
All Saints,East India,0,740,1522,1866.2477057305537
All Saints,Elverson Road,1,740,226,6903.480215200718
All Saints,Gallions Reach,4,740,557,8066.416535537547
All Saints,Greenwich,4,740,1189,5391.115854315686
