Orig,OrigCode,Dest,DestCode,Total,WorksFromHome,Underground,Train,Bus,Taxi,CarDrive,CarPass,Motobike,Bicycle,Walk,Other,OrigCodeNew,DestCodeNew,Oi1_origpop,Oi2_origsal,Dj1_destpop,Dj2_destsal,TotalNoIntra,offset,Dist
Waltham Forest,00BH,Ealing,00AJ,440,0,223,31,10,3,151,7,9,6,0,0,E09000031,E09000009,99000,16600,141000,17500,440,0.0,23467.063463578343
Waltham Forest,00BH,Enfield,00AK,2661,0,128,121,351,13,1800,113,39,64,29,3,E09000031,E09000010,99000,16600,128000,17500,2661,0.0,8177.004975627278
Waltham Forest,00BH,Greenwich,00AL,337,0,47,19,31,0,211,9,5,15,0,0,E09000031,E09000011,99000,16600,91000,18600,337,0.0,14120.300285572306
Waltham Forest,00BH,Hackney,00AM,3957,0,490,477,839,15,1770,125,78,117,39,7,E09000031,E09000012,99000,16600,72000,17700,3957,0.0,5823.614711331352
Waltham Forest,00BH,Hammersmith and Fulham,00AN,832,0,623,64,18,3,96,10,10,5,3,0,E09000031,E09000013,99000,16600,83000,21000,832,0.0,18158.77416512763
Waltham Forest,00BH,Haringey,00AP,2467,0,357,145,390,6,1334,84,34,66,48,3,E09000031,E09000014,99000,16600,90000,19100,2467,0.0,6583.160463358059
Waltham Forest,00BH,Harrow,00AQ,112,0,40,3,3,3,57,6,0,0,0,0,E09000031,E09000015,99000,16600,100000,19300,112,0.0,22772.238866230688
Waltham Forest,00BH,Havering,00AR,594,0,40,60,36,0,413,29,10,0,3,3,E09000031,E09000016,99000,16600,114000,17400,594,0.0,16517.296639599077
Waltham Forest,00BH,Hillingdon,00AS,206,0,59,18,7,0,112,0,6,0,0,4,E09000031,E09000017,99000,16600,113000,17600,206,0.0,30582.934610641674
Waltham Forest,00BH,Hounslow,00AT,271,0,127,44,6,0,81,0,0,3,3,7,E09000031,E09000018,99000,16600,101000,16500,271,0.0,28223.54182766388
Waltham Forest,00BH,Islington,00AU,4310,0,1943,686,304,11,1087,62,89,99,19,10,E09000031,E09000019,99000,16600,82000,18700,4310,0.0,8452.162198450815
Waltham Forest,00BH,Kensington and Chelsea,00AW,1378,0,1036,99,42,0,156,8,21,13,3,0,E09000031,E09000020,99000,16600,75000,25900,1378,0.0,16177.710318731435
Waltham Forest,00BH,Kingston upon Thames,00AX,50,0,16,16,0,0,15,0,0,0,3,0,E09000031,E09000021,99000,16600,77000,19500,50,0.0,29808.164193293407
Waltham Forest,00BH,Lambeth,00AY,1059,0,683,106,26,0,187,13,22,9,9,4,E09000031,E09000022,99000,16600,119000,18200,1059,0.0,17233.210721135638
Waltham Forest,00BH,Lewisham,00AZ,228,0,59,31,11,0,100,6,5,7,6,3,E09000031,E09000023,99000,16600,113000,18000,228,0.0,16221.73599557548
Waltham Forest,00BH,Merton,00BA,122,0,62,11,6,0,40,0,0,0,3,0,E09000031,E09000024,99000,16600,96000,18500,122,0.0,24156.64686307011
Waltham Forest,00BH,Newham,00BB,3257,0,365,133,675,11,1726,107,26,99,112,3,E09000031,E09000025,99000,16600,88000,15300,3257,0.0,8239.449496875679
Waltham Forest,00BH,Redbridge,00BC,3736,0,342,130,628,26,2214,160,36,65,123,12,E09000031,E09000026,99000,16600,118000,17200,3736,0.0,6203.450910539026
Waltham Forest,00BH,Richmond upon Thames,00BD,101,0,46,17,9,0,26,0,3,0,0,0,E09000031,E09000027,99000,16600,94000,23400,101,0.0,26755.92149531111
Waltham Forest,00BH,Southwark,00BE,1719,0,816,386,63,0,360,23,28,33,10,0,E09000031,E09000028,99000,16600,97000,16900,1719,0.0,13990.61780021714
Waltham Forest,00BH,Sutton,00BF,41,0,8,15,3,0,15,0,0,0,0,0,E09000031,E09000029,99000,16600,98000,17600,41,0.0,28229.666298231885
Waltham Forest,00BH,Tower Hamlets,00BG,4789,0,1660,738,352,10,1671,132,83,94,40,9,E09000031,E09000030,99000,16600,76000,19100,4789,0.0,8841.26854692358
Waltham Forest,00BH,Waltham Forest,00BH,34797,6735,1944,825,4252,629,11842,1200,221,698,6260,191,E09000031,E09000031,99000,16600,99000,16600,0,1e-10,0.0
Waltham Forest,00BH,Wandsworth,00BJ,409,0,220,45,15,0,105,10,4,4,6,0,E09000031,E09000032,99000,16600,143000,21700,409,0.0,19867.899639926665
Waltham Forest,00BH,Westminster,00BK,10314,0,8072,882,328,11,678,47,166,100,21,9,E09000031,E09000033,99000,16600,95000,21900,10314,0.0,13617.154003443578
Wandsworth,00BJ,City of London,00AA,13935,0,7526,4291,333,77,704,69,500,376,43,16,E09000032,E09000001,143000,21700,12000,38300,13935,0.0,9520.924578526063
Wandsworth,00BJ,Barking and Dagenham,00AB,34,0,15,5,0,0,14,0,0,0,0,0,E09000032,E09000002,143000,21700,56000,16200,34,0.0,24421.233346136076
Wandsworth,00BJ,Barnet,00AC,297,0,124,35,22,0,79,6,9,6,13,3,E09000032,E09000003,143000,21700,159000,18700,297,0.0,18323.198889877116
Wandsworth,00BJ,Bexley,00AD,69,0,13,12,3,0,34,0,4,0,3,0,E09000032,E09000004,143000,21700,112000,18300,69,0.0,22854.046554012733
Wandsworth,00BJ,Brent,00AE,422,0,143,64,17,0,156,13,10,13,6,0,E09000032,E09000005,143000,21700,127000,16500,422,0.0,13140.410892543225
Wandsworth,00BJ,Bromley,00AF,324,0,20,75,17,3,182,10,11,6,0,0,E09000032,E09000006,143000,21700,164000,19100,324,0.0,18779.257864136074
Wandsworth,00BJ,Camden,00AG,7140,0,3974,1708,348,10,539,36,207,269,39,10,E09000032,E09000007,143000,21700,101000,19800,7140,0.0,10691.603533352549
Wandsworth,00BJ,Croydon,00AH,1496,0,123,519,163,3,599,21,29,26,13,0,E09000032,E09000008,143000,21700,153000,18300,1496,0.0,12769.979751292945
Wandsworth,00BJ,Ealing,00AJ,970,0,313,93,69,4,394,20,29,36,12,0,E09000032,E09000009,143000,21700,141000,17500,970,0.0,12754.19409433212
Wandsworth,00BJ,Enfield,00AK,116,0,38,12,7,0,42,3,7,0,7,0,E09000032,E09000010,143000,21700,128000,17500,116,0.0,23177.82033611345
Wandsworth,00BJ,Greenwich,00AL,256,0,51,64,12,0,102,0,6,9,12,0,E09000032,E09000011,143000,21700,91000,18600,256,0.0,16981.936830967275
Wandsworth,00BJ,Hackney,00AM,1044,0,633,141,34,0,142,15,46,30,3,0,E09000032,E09000012,143000,21700,72000,17700,1044,0.0,14044.374886006592
Wandsworth,00BJ,Hammersmith and Fulham,00AN,6232,0,1398,584,1298,9,1670,110,168,511,465,19,E09000032,E09000013,143000,21700,83000,21000,6232,0.0,5355.977054067729
Wandsworth,00BJ,Haringey,00AP,225,0,115,19,18,0,46,3,6,4,8,6,E09000032,E09000014,143000,21700,90000,19100,225,0.0,16336.29904256142
Wandsworth,00BJ,Harrow,00AQ,129,0,60,19,0,0,47,0,0,0,3,0,E09000032,E09000015,143000,21700,100000,19300,129,0.0,19458.985971280505
Wandsworth,00BJ,Havering,00AR,31,0,9,12,0,0,10,0,0,0,0,0,E09000032,E09000016,143000,21700,114000,17400,31,0.0,30815.93711342367
Wandsworth,00BJ,Hillingdon,00AS,853,0,104,102,14,0,588,16,15,5,6,3,E09000032,E09000017,143000,21700,113000,17600,853,0.0,20583.48607338876
Wandsworth,00BJ,Hounslow,00AT,1690,0,225,638,51,0,647,20,40,55,14,0,E09000032,E09000018,143000,21700,101000,16500,1690,0.0,12640.30290262914
Wandsworth,00BJ,Islington,00AU,3404,0,2039,623,114,16,333,25,111,100,40,3,E09000032,E09000019,143000,21700,82000,18700,3404,0.0,11960.854569638163
Wandsworth,00BJ,Kensington and Chelsea,00AW,6208,0,1825,471,1546,9,1073,92,239,492,452,9,E09000032,E09000020,143000,21700,75000,25900,6208,0.0,5492.41409611264
Wandsworth,00BJ,Kingston upon Thames,00AX,1806,0,87,418,377,0,829,34,14,32,12,3,E09000032,E09000021,143000,21700,77000,19500,1806,0.0,9994.204261921464
Wandsworth,00BJ,Lambeth,00AY,5951,0,1194,1285,901,15,1630,85,113,294,421,13,E09000032,E09000022,143000,21700,119000,18200,5951,0.0,4722.345913462956
Wandsworth,00BJ,Lewisham,00AZ,403,0,62,98,29,0,190,4,10,7,3,0,E09000032,E09000023,143000,21700,113000,18000,403,0.0,11538.65179198663
Wandsworth,00BJ,Merton,00BA,4329,0,656,466,786,3,1743,111,91,198,267,8,E09000032,E09000024,143000,21700,96000,18500,4329,0.0,4737.45494784804
Wandsworth,00BJ,Newham,00BB,208,0,105,19,14,0,51,0,5,6,8,0,E09000032,E09000025,143000,21700,88000,15300,208,0.0,17631.318830088032
Wandsworth,00BJ,Redbridge,00BC,59,0,27,4,0,0,19,0,0,3,6,0,E09000032,E09000026,143000,21700,118000,17200,59,0.0,23493.01119285015
Wandsworth,00BJ,Richmond upon Thames,00BD,2338,0,113,758,286,6,854,43,39,95,137,7,E09000032,E09000027,143000,21700,94000,23400,2338,0.0,8830.462648765915
Wandsworth,00BJ,Southwark,00BE,4092,0,1405,1323,271,6,767,36,103,132,35,14,E09000032,E09000028,143000,21700,97000,16900,4092,0.0,8175.628070810312
Wandsworth,00BJ,Sutton,00BF,992,0,75,174,121,3,557,19,17,20,6,0,E09000032,E09000029,143000,21700,98000,17600,992,0.0,10016.57304616414
Wandsworth,00BJ,Tower Hamlets,00BG,4024,0,2496,736,55,11,518,22,104,62,16,4,E09000032,E09000030,143000,21700,76000,19100,4024,0.0,12691.95421360268
Wandsworth,00BJ,Waltham Forest,00BH,135,0,70,15,10,0,26,0,3,4,4,3,E09000032,E09000031,143000,21700,99000,16600,135,0.0,19867.899639926665
Wandsworth,00BJ,Wandsworth,00BJ,40577,10809,2817,2225,4696,206,8629,608,439,1618,8255,275,E09000032,E09000032,143000,21700,143000,21700,0,1e-10,0.0
Wandsworth,00BJ,Westminster,00BK,24409,0,11270,6558,2392,83,1785,172,711,1023,353,62,E09000032,E09000033,143000,21700,95000,21900,24409,0.0,7067.552556068526
Westminster,00BK,City of London,00AA,9521,0,7352,218,468,313,445,94,199,174,239,19,E09000033,E09000001,95000,21900,12000,38300,9521,0.0,4722.5577915429
Westminster,00BK,Barking and Dagenham,00AB,25,0,9,0,0,0,10,3,0,0,3,0,E09000033,E09000002,95000,21900,56000,16200,25,0.0,20654.77054582217
Westminster,00BK,Barnet,00AC,514,0,92,6,137,3,223,10,6,10,24,3,E09000033,E09000003,95000,21900,159000,18700,514,0.0,11916.739964953755
Westminster,00BK,Bexley,00AD,17,0,5,3,3,0,3,0,0,0,3,0,E09000033,E09000004,95000,21900,112000,18300,17,0.0,21828.338127647243
Westminster,00BK,Brent,00AE,1229,0,222,63,246,9,490,36,20,28,115,0,E09000033,E09000005,95000,21900,127000,16500,1229,0.0,8980.33914466013
Westminster,00BK,Bromley,00AF,99,0,12,46,6,0,32,0,0,0,3,0,E09000033,E09000006,95000,21900,164000,19100,99,0.0,21559.72250583232
Westminster,00BK,Camden,00AG,6786,0,2529,156,1398,109,828,75,110,338,1213,30,E09000033,E09000007,95000,21900,101000,19800,6786,0.0,3671.4964740693913
Westminster,00BK,Croydon,00AH,216,0,32,126,3,0,46,0,3,0,6,0,E09000033,E09000008,95000,21900,153000,18300,216,0.0,18313.20588534978
Westminster,00BK,Ealing,00AJ,925,0,263,106,106,3,363,27,23,21,10,3,E09000033,E09000009,95000,21900,141000,17500,925,0.0,11879.582874933398
Westminster,00BK,Enfield,00AK,121,0,30,3,13,0,56,10,0,0,9,0,E09000033,E09000010,95000,21900,128000,17500,121,0.0,16120.257794611973
Westminster,00BK,Greenwich,00AL,93,0,33,6,6,0,36,0,3,6,3,0,E09000033,E09000011,95000,21900,91000,18600,93,0.0,15614.521054814606
Westminster,00BK,Hackney,00AM,745,0,413,40,60,11,135,15,20,35,16,0,E09000033,E09000012,95000,21900,72000,17700,745,0.0,8004.841640942963
Westminster,00BK,Hammersmith and Fulham,00AN,2369,0,1125,78,288,26,578,47,42,115,70,0,E09000033,E09000013,95000,21900,83000,21000,2369,0.0,4662.815003980258
Westminster,00BK,Haringey,00AP,228,0,93,6,26,3,77,7,3,3,10,0,E09000033,E09000014,95000,21900,90000,19100,228,0.0,9313.555311548847
Westminster,00BK,Harrow,00AQ,142,0,58,13,10,0,55,3,3,0,0,0,E09000033,E09000015,95000,21900,100000,19300,142,0.0,15655.602129493836
Westminster,00BK,Havering,00AR,26,0,8,7,0,0,11,0,0,0,0,0,E09000033,E09000016,95000,21900,114000,17400,26,0.0,26994.875522115002
Westminster,00BK,Hillingdon,00AS,597,0,129,117,26,0,298,14,3,3,7,0,E09000033,E09000017,95000,21900,113000,17600,597,0.0,20033.131250136903
Westminster,00BK,Hounslow,00AT,572,0,223,57,24,0,220,4,9,19,13,3,E09000033,E09000018,95000,21900,101000,16500,572,0.0,15133.992722668574
Westminster,00BK,Islington,00AU,2442,0,1607,61,184,50,290,22,66,98,59,5,E09000033,E09000019,95000,21900,82000,18700,2442,0.0,5228.068134653034
Westminster,00BK,Kensington and Chelsea,00AW,4767,0,1221,109,1067,47,653,67,60,304,1218,21,E09000033,E09000020,95000,21900,75000,25900,4767,0.0,2590.673702257223
Westminster,00BK,Kingston upon Thames,00AX,90,0,11,37,3,0,39,0,0,0,0,0,E09000033,E09000021,95000,21900,77000,19500,90,0.0,16501.28258198489
Westminster,00BK,Lambeth,00AY,1381,0,612,55,140,10,262,15,14,60,206,7,E09000033,E09000022,95000,21900,119000,18200,1381,0.0,7248.985775556692
Westminster,00BK,Lewisham,00AZ,148,0,36,31,20,0,44,3,3,5,6,0,E09000033,E09000023,95000,21900,113000,18000,148,0.0,12138.572985069193
Westminster,00BK,Merton,00BA,178,0,70,24,24,0,35,3,0,5,17,0,E09000033,E09000024,95000,21900,96000,18500,178,0.0,11792.908789245914
Westminster,00BK,Newham,00BB,170,0,91,9,12,0,38,3,3,0,14,0,E09000033,E09000025,95000,21900,88000,15300,170,0.0,13822.569092207663
Westminster,00BK,Redbridge,00BC,60,0,29,3,3,0,22,0,0,0,3,0,E09000033,E09000026,95000,21900,118000,17200,60,0.0,18253.05474446088
Westminster,00BK,Richmond upon Thames,00BD,258,0,68,61,14,0,94,3,5,6,3,4,E09000033,E09000027,95000,21900,94000,23400,258,0.0,13160.243653269488
Westminster,00BK,Southwark,00BE,1663,0,981,54,145,27,248,16,25,66,101,0,E09000033,E09000028,95000,21900,97000,16900,1663,0.0,7417.933585085697
Westminster,00BK,Sutton,00BF,61,0,3,39,0,0,19,0,0,0,0,0,E09000033,E09000029,95000,21900,98000,17600,61,0.0,16878.478718626768
Westminster,00BK,Tower Hamlets,00BG,2851,0,2146,47,33,48,424,35,35,38,31,14,E09000033,E09000030,95000,21900,76000,19100,2851,0.0,8735.485943932437
Westminster,00BK,Waltham Forest,00BH,121,0,59,6,14,4,25,0,3,0,10,0,E09000033,E09000031,95000,21900,99000,16600,121,0.0,13617.154003443578
Westminster,00BK,Wandsworth,00BJ,873,0,304,62,102,0,271,6,21,47,57,3,E09000033,E09000032,95000,21900,143000,21700,873,0.0,7067.552556068526
Westminster,00BK,Westminster,00BK,46254,9906,8114,717,6296,766,3652,488,423,1094,14200,598,E09000033,E09000033,95000,21900,95000,21900,0,1e-10,0.0
